img_name,actual,predicted,predicted_accuracy,postprocess,postprocess_accuracy
test/4_3.png,LETTERING,LEUUEERING,0.7,,
test/2115_4.png,currently,CURRENTLY,1.0,,
test/5107_8.png,BANGKOK,BAANGKOK,0.88,,
test/2144_2.png,FOOTBALL,OOEO,0.25,,
test/2461_1.png,101,I9,0.0,,
test/2354_1.png,RIO,RO,0.67,,
test/2524_18.png,WELLFIELD,2NS,0.0,,
test/2383_2.png,mobile,NOHILE,0.67,,
test/916_4.png,India,INDIA,1.0,,
test/2174_2.png,Refined,REFINED,1.0,,
test/10_1.png,ipad,PADL,0.5,,
test/399_1.png,State,STATE,1.0,,
test/2524_29.png,PIG,TG,0.33,,
test/45_4.png,MPH,MPH,1.0,,
test/705_3.png,YORK,IRR,0.25,,
test/11_2.png,IS,IS,1.0,,
test/5027_6.png,comedie,GOMIEIIE,0.62,,
test/339_2.png,Bank,BAN,0.75,,
test/791_15.png,INSTORE,INSTORE,1.0,,
test/696_3.png,look,OOL,0.5,,
test/5103_10.png,1984,ZIS84,0.4,,
test/616_8.png,of,OF,1.0,,
test/712_2.png,Your,YUT,0.5,,
test/5030_2.png,WASHINGTON,WIASKINSTON,0.73,,
test/725_1.png,Year,YEAR,1.0,,
test/915_15.png,go,O,0.5,,
test/5091_8.png,DIE,DIE,1.0,,
test/2358_1.png,361,36,0.67,,
test/719_2.png,Reliance,RELANC,0.75,,
test/2200_3.png,VALE,VALE,1.0,,
test/739_3.png,to,TO,1.0,,
test/5080_6.png,LIVES,LNES,0.6,,
test/229_1.png,medicscientist,MEOIEOLLAATN,0.29,,
test/424_5.png,Pillemark,PILLEMARK,1.0,,
test/37_9.png,1800GOGEICO,1SAOSOSECO,0.45,,
test/230_6.png,than,IHAN,0.75,,
test/5086_3.png,SMALL,SLAIL,0.6,,
test/325_20.png,customers,CUSTOMERS,1.0,,
test/5027_16.png,Extremement,DRNIREMEMENT,0.67,,
test/2204_6.png,od,OF,0.5,,
test/5011_2.png,REEVES,REEVES,1.0,,
test/137_9.png,3RD,SRO,0.33,,
test/323_3.png,AAA,AAA,1.0,,
test/348_3.png,45367396,45367396,1.0,,
test/626_2.png,nordisk,IORDS,0.57,,
test/909_8.png,kbhomecom,KBHONECON,0.78,,
test/398_4.png,INDIA,INDLA,0.8,,
test/5054_7.png,RULES,RLES,0.8,,
test/297_3.png,CHIKIN,CHIKIN,1.0,,
test/34_1.png,Whats,WHATS,1.0,,
test/2327_1.png,Bellway,BELLWAL,0.86,,
test/5104_2.png,COLURED,COLORED,0.86,,
test/263_1.png,90,9O,0.5,,
test/325_14.png,PediTri,RRDTN,0.29,,
test/1096_1.png,its,ITS,1.0,,
test/2463_4.png,Luxury,IMANY,0.17,,
test/620_4.png,only,ONG,0.5,,
test/2210_1.png,CORRESLAW,CORRESLAW,1.0,,
test/40_4.png,NOSTANDING,N0STANONG,0.7,,
test/650_1.png,60,60,1.0,,
test/2042_3.png,OF,OF,1.0,,
test/873_5.png,0726813427,O72B8134Z7,0.7,,
test/358_2.png,BANK,BANK,1.0,,
test/440_7.png,TEL,TEL,1.0,,
test/741_1.png,More,MORE,1.0,,
test/2005_3.png,NEEDLEWOMAN,NEEPEWOTTAR,0.55,,
test/2159_1.png,3213,3218,0.75,,
test/977_6.png,THESE,THESE,1.0,,
test/1036_5.png,LABBIPET,LAEEIPS,0.5,,
test/2064_1.png,77,7,0.5,,
test/5073_9.png,in,IN,1.0,,
test/276_5.png,PRO,FFRO,0.5,,
test/2059_5.png,OPENING,OPENINNG,0.88,,
test/415_4.png,NARROW,NARROW,1.0,,
test/873_3.png,co,OO,0.5,,
test/2524_42.png,TIGH,,0.0,,
test/2596_5.png,Guildford,GUILDDFORRD,0.82,,
test/2025_1.png,BROAD,,0.0,,
test/108_7.png,About,ABOUT,1.0,,
test/2621_12.png,VIEW,G,0.0,,
test/108_2.png,Bank,BANK,1.0,,
test/1044_4.png,THE,THE,1.0,,
test/2624_21.png,Lea,EA,0.67,,
test/2295_3.png,HERE,HERE,1.0,,
test/2336_3.png,First,FIRST,1.0,,
test/2533_2.png,co,CO,1.0,,
test/697_13.png,people,PEODIE,0.67,,
test/419_5.png,Bank,BANK,1.0,,
test/5212_4.png,GIANT,OANIR,0.2,,
test/225_9.png,wwwposterpluscouk,CTWFNEPSC0K,0.35,,
test/5044_10.png,BRAD,BRAD,1.0,,
test/24_1.png,Beijing,T3NG,0.29,,
test/2254_9.png,154,154,1.0,,
test/770_2.png,advertising,AOVERISING,0.82,,
test/170_3.png,of,OF,1.0,,
test/529_2.png,CHANNEL,CHANNEL,1.0,,
test/260_1.png,CAUGHT,GAGGNT,0.5,,
test/2621_5.png,ONE,ONE,1.0,,
test/2103_1.png,Kingavon,INGAVAN,0.75,,
test/328_12.png,reach,REACH,1.0,,
test/29_1.png,iPad,IPAD,1.0,,
test/5065_7.png,JACKASS,IACKASS,0.86,,
test/37_2.png,15,S,0.0,,
test/1062_13.png,550,55O,0.67,,
test/405_4.png,New,NEN,0.67,,
test/291_8.png,THE,THE,1.0,,
test/977_32.png,OPENBARE,DPENBARE,0.88,,
test/535_5.png,SOLUTION,SOLUITION,0.89,,
test/114_7.png,Gases,GASES,1.0,,
test/2594_2.png,kINGS,IIINGS,0.67,,
test/2524_38.png,ELGIN,2,0.0,,
test/100_2.png,GABBANA,GABBANAA,0.88,,
test/5186_6.png,BY,BY,1.0,,
test/37_1.png,A,A,1.0,,
test/854_4.png,Bike,BIKE,1.0,,
test/2174_4.png,oil,OOLL,0.5,,
test/5152_5.png,PITT,PHTT,0.75,,
test/340_4.png,shutterstock,SHVRKERSTTOELK,0.57,,
test/5069_12.png,UTROLIGE,UTROLIGE,1.0,,
test/2231_1.png,NEWS,IEWS,0.75,,
test/2453_1.png,23,23,1.0,,
test/2078_7.png,Get,OET,0.67,,
test/5103_7.png,IGNORANCE,TGNARANCE,0.78,,
test/575_1.png,delete,AELETE,0.83,,
test/858_2.png,EXIT,EXIT,1.0,,
test/850_12.png,Enable,ENABIE,0.83,,
test/731_4.png,WEST,WEST,1.0,,
test/598_2.png,brunos,HRRUINOS,0.62,,
test/321_3.png,LADIES,LLADIES,0.86,,
test/2609_8.png,Britian,BRITAIIN,0.75,,
test/949_6.png,24,24,1.0,,
test/2003_2.png,MANOR,41IOS,0.2,,
test/5103_14.png,ROSSELLINI,ROSSELLIN,0.9,,
test/936_1.png,27,227,0.67,,
test/5068_4.png,going,9OING,0.8,,
test/2540_3.png,34,,0.0,,
test/741_3.png,than,THAN,1.0,,
test/444_3.png,ACCOUNT,ACCOUNT,1.0,,
test/70_3.png,REGENCY,REGENCY,1.0,,
test/172_1.png,ReLIANCe,RELIANCE,1.0,,
test/2081_1.png,pattys,AN9GS,0.33,,
test/2617_3.png,Cottages,EOOTAGES,0.75,,
test/997_3.png,Insurance,INSTRANCE,0.89,,
test/5041_1.png,BLACK,BLAK,0.8,,
test/2327_2.png,Stylish,SMYISH,0.71,,
test/1063_2.png,Your,YOUR,1.0,,
test/2624_26.png,Lane,LANE,1.0,,
test/682_2.png,Artist,ARTIST,1.0,,
test/5004_2.png,DIVIDE,MNVIDE,0.67,,
test/5088_6.png,CAMERON,CCAMERON,0.88,,
test/1099_5.png,wouldnt,WOULDNT,1.0,,
test/45_1.png,GOOD,GO0,0.5,,
test/685_14.png,19th,19H,0.75,,
test/866_6.png,cost,COST,1.0,,
test/5065_10.png,PREMIERE,PREMIERE,1.0,,
test/2281_1.png,63,63,1.0,,
test/5129_6.png,PERSIA,PERS1AU,0.71,,
test/219_5.png,AC,AIC,0.67,,
test/230_5.png,easier,EASIER,1.0,,
test/2002_3.png,Pvt,PW,0.33,,
test/2144_1.png,CHELSEA,A0GLA,0.29,,
test/748_1.png,TOUCHDOWN,TGOEGOGL,0.22,,
test/923_1.png,JALAN,LALAN,0.8,,
test/2237_9.png,do,DO,1.0,,
test/742_3.png,NFL,NFL,1.0,,
test/839_4.png,good,GOOD,1.0,,
test/2524_16.png,CLOSE,ZOST,0.4,,
test/1063_4.png,Need,NEED,1.0,,
test/2611_15.png,every,VRY,0.6,,
test/73_1.png,PREPARE,PREPARE,1.0,,
test/905_4.png,buenos,BUENOS,1.0,,
test/70_1.png,THE,THE,1.0,,
test/129_2.png,Let,LET,1.0,,
test/339_5.png,airtel,AIRTIEL,0.86,,
test/174_2.png,5,5,1.0,,
test/2068_2.png,OAK,0AK,0.67,,
test/403_12.png,1st,1,0.33,,
test/2402_2.png,TREES,TREES,1.0,,
test/2381_1.png,imperial,MMPERALK,0.62,,
test/2492_2.png,POTTING,POTTING,1.0,,
test/135_6.png,ONE,ONE,1.0,,
test/138_5.png,Eagle,EAGLE,1.0,,
test/117_1.png,Go,GO,1.0,,
test/997_2.png,Bay,BAY,1.0,,
test/783_3.png,Bids,BIDS,1.0,,
test/220_4.png,tea,TGD,0.33,,
test/2624_16.png,tHE,OIE,0.33,,
test/875_1.png,Reach,REAACH,0.83,,
test/34_2.png,this,THIS7,0.8,,
test/257_2.png,LARGE,LARGG,0.8,,
test/140_1.png,ADVERTISE,ADVERTISE,1.0,,
test/2526_1.png,280,280,1.0,,
test/586_6.png,stop,STOP,1.0,,
test/62_6.png,Govt,GOVT,1.0,,
test/2192_6.png,BALANCE,BALANCE,1.0,,
test/330_3.png,SIGN,SLIGN,0.8,,
test/169_6.png,BANK,BANK,1.0,,
test/2319_8.png,OURSELVES,GORSEUE,0.44,,
test/1047_3.png,of,OF,1.0,,
test/2524_9.png,STREAM,S4,0.17,,
test/5042_8.png,PICTURE,PICTURE,1.0,,
test/2045_4.png,BELSTEAD,35L9TEA,0.5,,
test/2297_6.png,TREE,8E,0.25,,
test/697_14.png,near,INEAR,0.8,,
test/532_12.png,i,I,1.0,,
test/1099_19.png,onto,ONTO,1.0,,
test/5116_4.png,FOSTER,POSTER,0.83,,
test/2611_6.png,Prevention,PREVENTIOON,0.91,,
test/532_5.png,Vozila,VOZLLA,0.83,,
test/520_3.png,Bogart,BOGARL,0.83,,
test/898_4.png,OF,GF,0.5,,
test/5196_3.png,BREAKFAST,ZBREAKEAST,0.8,,
test/5051_9.png,dead,OEAD,0.75,,
test/2596_3.png,Fairview,RALRVLEW,0.62,,
test/1099_12.png,Youd,YOUD,1.0,,
test/5103_16.png,REAGAN,BEACAN,0.67,,
test/898_3.png,TYPES,TYRES,0.8,,
test/2049_1.png,CHARLES,CHARDKS,0.71,,
test/5042_21.png,OF,OF,1.0,,
test/5085_17.png,FILM,FILM,1.0,,
test/5051_3.png,no,NO,1.0,,
test/2237_7.png,now,NOW,1.0,,
test/321_11.png,SIGN,SGN,0.75,,
test/5017_15.png,Ben,BEN,1.0,,
test/858_8.png,24,24,1.0,,
test/296_2.png,Available,AVDILOBLE,0.78,,
test/5007_1.png,MARILYN,MARILY,0.86,,
test/2617_2.png,10,1L0,0.67,,
test/2192_7.png,THE,TTHE,0.75,,
test/2128_7.png,Cottage,8TTAGC,0.57,,
test/73_9.png,OF,0F,0.5,,
test/925_1.png,MUR,MUR,1.0,,
test/971_6.png,12pm,12PM,1.0,,
test/681_8.png,the,RHE,0.67,,
test/108_6.png,Home,HOME,1.0,,
test/2189_1.png,23,23,1.0,,
test/5132_4.png,MAN,MAN,1.0,,
test/907_6.png,Rip,RIP,1.0,,
test/104_2.png,REGENCY,REENCY,0.86,,
test/1043_2.png,Mammoth,MAWM8TH,0.71,,
test/2433_2.png,CATHEDRAL,CATHEDRAL,1.0,,
test/2045_2.png,CROFT,CR,0.4,,
test/2563_2.png,TDK,TDK,1.0,,
test/5167_1.png,THE,THE,1.0,,
test/108_9.png,Products,PRODUCS,0.88,,
test/261_3.png,BANGALORE,BANGALORE,1.0,,
test/325_11.png,per,PER,1.0,,
test/2200_7.png,RESTAURANT,RRSTAURANT,0.9,,
test/850_19.png,in,IN,1.0,,
test/5028_2.png,ACTIVITY,ACTIVIIY,0.88,,
test/728_1.png,GREEN,GREEN,1.0,,
test/2624_17.png,Old,ON,0.33,,
test/357_2.png,ON,O,0.5,,
test/193_2.png,KMPH,KMPH,1.0,,
test/5209_3.png,TIDE,TIB5,0.5,,
test/2447_1.png,PROSPECT,93G,0.0,,
test/37_5.png,could,COUID,0.8,,
test/62_8.png,site,SITE,1.0,,
test/2437_1.png,INK,INK,1.0,,
test/159_1.png,CocaCola,EZAA,0.25,,
test/548_2.png,FOR,FOP,0.67,,
test/1016_1.png,STATE,TATE,0.8,,
test/529_4.png,OF,OF,1.0,,
test/712_6.png,A,A,1.0,,
test/398_3.png,OF,OF,1.0,,
test/597_6.png,3123410900,3LE34L9OO,0.4,,
test/2316_3.png,Court,COURT,1.0,,
test/5115_3.png,twilight,TWIIGHT,0.88,,
test/45_3.png,45,45,1.0,,
test/207_13.png,else,ELLSE,0.8,,
test/2294_3.png,PINE,PINE,1.0,,
test/916_7.png,Ranchi,RANCHI,1.0,,
test/138_4.png,Wild,WAA,0.25,,
test/5000_8.png,MEN,FBA,0.0,,
test/5130_3.png,MARCH,NRRCH,0.6,,
test/2201_2.png,31,31,1.0,,
test/5010_7.png,GUN,GIIN,0.5,,
test/5102_2.png,POTWOROW,POTWOROW,1.0,,
test/67_1.png,WILL,ALLL,0.5,,
test/855_3.png,MADONNA,MPAOOMMNA,0.56,,
test/100_1.png,DOLCE,DOLOE,0.8,,
test/14_1.png,JOES,OES,0.75,,
test/2033_7.png,Govt,GOVT,1.0,,
test/103_2.png,REGENCY,REGENCY,1.0,,
test/5065_11.png,FOIS,FOIS,1.0,,
test/590_7.png,staan,STAAN,1.0,,
test/754_1.png,FEATURING,FHTRRG,0.44,,
test/731_2.png,ARDON,ARD0N,0.8,,
test/5172_2.png,RULES,ROLES,0.8,,
test/2512_6.png,Dad,DAD,1.0,,
test/2334_1.png,10,AG,0.0,,
test/2128_5.png,Pippits,PIPPTS,0.86,,
test/2340_2.png,HOMES,HOMES,1.0,,
test/360_4.png,Going,GO1NG,0.8,,
test/681_3.png,of,OF,1.0,,
test/972_7.png,com,CON,0.67,,
test/977_13.png,HAVE,HAYE,0.75,,
test/444_1.png,A,A,1.0,,
test/771_13.png,Commitment,COMMITMENT,1.0,,
test/2523_19.png,BADGER,OAPGED,0.5,,
test/326_4.png,India,INDIA,1.0,,
test/5095_5.png,18,18,1.0,,
test/5134_4.png,wystepuja,VTSTERUA,0.56,,
test/192_1.png,30,30,1.0,,
test/2529_2.png,FARM,FARAX,0.6,,
test/2252_5.png,Jeeto,JEETO,1.0,,
test/731_1.png,WHETLEY,WHELEY,0.86,,
test/2254_1.png,villa,VILLA,1.0,,
test/419_4.png,State,STATE,1.0,,
test/278_1.png,EXIT,EXT,0.75,,
test/771_2.png,assistance,ASSISTANCE,1.0,,
test/936_4.png,Psd,PSD,1.0,,
test/2319_9.png,IN,IM,0.5,,
test/2223_7.png,Solutions,SOLOTIONS,0.89,,
test/17_1.png,Middle,MIDDLE,1.0,,
test/367_7.png,Restrooms,RESTROOMS,1.0,,
test/2404_1.png,HOUSE,S,0.2,,
test/899_1.png,Crave,GGAYE,0.4,,
test/673_19.png,ZAXBYS,4ATBYTS,0.57,,
test/64_2.png,Bank,BANK,1.0,,
test/329_8.png,5612812394,S51225122394,0.58,,
test/197_4.png,India,INDIA,1.0,,
test/2579_4.png,WONDERS,W0NDERS,0.86,,
test/921_6.png,Rd,RDD,0.67,,
test/2624_18.png,Cottage,0OTTAGE,0.86,,
test/323_2.png,Life,LITE,0.75,,
test/943_1.png,SILVER,SLVAER,0.67,,
test/2162_1.png,GODIER,EDGGER,0.33,,
test/419_11.png,May2008,WMAY2008,0.88,,
test/2524_25.png,CHRESTIAN,DG,0.0,,
test/69_9.png,Virgin,TP,0.0,,
test/5118_1.png,twilight,TWIIGHHT,0.75,,
test/874_3.png,Madueno,MADUENO,1.0,,
test/243_1.png,WWW,WWAW,0.75,,
test/2171_8.png,Wholesale,WHOLESALE,1.0,,
test/115_1.png,TOILET,TOILET,1.0,,
test/34_7.png,coming,COMIING,0.86,,
test/243_2.png,alibaba,AZBABA,0.71,,
test/45_2.png,LUCK,LUCK,1.0,,
test/2352_1.png,89,79,0.5,,
test/410_2.png,PEAKS,EEANS,0.6,,
test/1050_8.png,wwwTopStockResearchcom,WWWHESCKRESEARCHCOM,0.77,,
test/5135_4.png,AJA,A1A,0.67,,
test/360_9.png,Google,COOG1E,0.67,,
test/2220_1.png,A,A,1.0,,
test/5013_1.png,THOR,TTTOOR,0.5,,
test/688_7.png,POLICE,POLICE,1.0,,
test/40_6.png,OVERTAKING,OWERRZONO,0.4,,
test/290_4.png,DRFT,DT,0.5,,
test/431_5.png,forever,TOREKER,0.71,,
test/328_7.png,Create,CREATE,1.0,,
test/5000_2.png,THEM,THEML,0.8,,
test/2128_2.png,Lee,Z,0.0,,
test/2133_1.png,16,LS,0.0,,
test/5133_4.png,spotting,SPOTTING,1.0,,
test/5172_1.png,LEISURE,LEISTRE,0.86,,
test/2166_4.png,17,17,1.0,,
test/406_14.png,Text,TER,0.5,,
test/2525_2.png,44,44,1.0,,
test/2078_15.png,LTD,LTD,1.0,,
test/2254_8.png,TAKOMA,ANOZ,0.33,,
test/2512_20.png,Howard,HOWARD,1.0,,
test/2361_1.png,GOLF,CCLH,0.25,,
test/435_1.png,OUTLET,OUTLET,1.0,,
test/1043_1.png,m,HN,0.0,,
test/2107_1.png,16,6,0.5,,
test/839_5.png,radio,RADIIO,0.83,,
test/138_1.png,Next,MET,0.5,,
test/641_1.png,Welcome,WELCOME,1.0,,
test/367_5.png,OFFICE,OFFII0E,0.71,,
test/830_2.png,Your,YOTP,0.5,,
test/406_12.png,Backpack,RLTPADK,0.38,,
test/33_1.png,CocaCola,2AETA,0.25,,
test/2092_3.png,WECKESSER,WECKESSER,1.0,,
test/377_7.png,Improvement,IMPROVVENENT,0.83,,
test/2041_1.png,SANJAY,SANJAY,1.0,,
test/596_6.png,1000,11OOO,0.2,,
test/2462_3.png,OFF,0FF,0.67,,
test/2078_8.png,UIs,UTS,0.67,,
test/2340_3.png,AT,AT,1.0,,
test/2530_8.png,GRANADO,GRANADO,1.0,,
test/2084_3.png,Arntsen,ZREO,0.29,,
test/31_5.png,WATER,WATER,1.0,,
test/129_3.png,the,THE,1.0,,
test/106_5.png,NO,NO,1.0,,
test/407_2.png,PEAKS,PEATS,0.8,,
test/260_3.png,LOOKING,IOONRG,0.43,,
test/5024_14.png,Licad,1ICAD,0.8,,
test/2385_2.png,HOARDINGS,HDARDINGE,0.78,,
test/5029_1.png,Music,CZ,0.0,,
test/1099_20.png,Bartelt,BARTEHT,0.86,,
test/5038_2.png,TERRIFYING,TERRIFYING,1.0,,
test/2529_8.png,SONS,SONS,1.0,,
test/328_11.png,and,AND,1.0,,
test/418_1.png,STATE,STATE,1.0,,
test/970_13.png,ADVERTISING,ADVERTISING,1.0,,
test/890_3.png,OF,OF,1.0,,
test/2523_17.png,HOLLY,BOLLY,0.8,,
test/2006_1.png,10,1O,0.5,,
test/34_8.png,in,IN,1.0,,
test/102_2.png,05,O5,0.5,,
test/73_3.png,FEEL,FEEL,1.0,,
test/5202_1.png,PRIEST,PRIEST,1.0,,
test/805_1.png,Hootie,HOOE,0.67,,
test/11_3.png,SALT,SALT,1.0,,
test/957_16.png,Loan,LOAN,1.0,,
test/666_8.png,Outdoor,UTAOOR,0.71,,
test/2063_3.png,JISBAH,IISBAH,0.83,,
test/2049_2.png,MOSHER,WOSHER,0.83,,
test/2196_4.png,FLANDERS,PTANDTRS,0.62,,
test/2084_1.png,Gene,GLNG,0.5,,
test/2200_18.png,SIX,SIX,1.0,,
test/2411_1.png,36,36,1.0,,
test/2596_4.png,St,SC,0.5,,
test/590_21.png,de,DE,1.0,,
test/285_1.png,Only,ONLY,1.0,,
test/5018_1.png,NATIONS,NATIONS,1.0,,
test/854_6.png,WELCOME,RELOONE,0.57,,
test/307_1.png,masterfile,74UJTEGFE,0.3,,
test/732_11.png,Bridge,BRIDGE,1.0,,
test/791_2.png,cold,COLD,1.0,,
test/5143_2.png,Hoppers,HOPPECS,0.86,,
test/529_3.png,UNIVERSITY,UNIVERSITY,1.0,,
test/1023_14.png,83KM,B3KM,0.75,,
test/791_9.png,bug,BUG,1.0,,
test/241_2.png,alibaba,ALIBABA,1.0,,
test/276_3.png,Device,DEVICE,1.0,,
test/2112_1.png,HOUSE,O,0.2,,
test/296_6.png,BILLBOARD,BILLBOARD,1.0,,
test/226_2.png,BANK,BANK,1.0,,
test/994_5.png,TOP,E0P,0.33,,
test/2458_1.png,Lacey,JAANZA,0.17,,
test/5076_5.png,SOON,SOON,1.0,,
test/999_6.png,at,AT,1.0,,
test/5147_2.png,TRON,TROP,0.75,,
test/415_9.png,BOH,BOH,1.0,,
test/5027_8.png,sur,SUR,1.0,,
test/875_9.png,1000,1OOO,0.25,,
test/34_18.png,to,TO,1.0,,
test/5096_7.png,Alex,ALEN,0.75,,
test/2092_10.png,STATES,STATES,1.0,,
test/2624_30.png,38A,88A,0.67,,
test/5084_1.png,BALE,BALE,1.0,,
test/325_1.png,GREEN,TGREEN,0.83,,
test/529_9.png,Sat,SAT,1.0,,
test/360_1.png,Day,DAY,1.0,,
test/2191_1.png,CONTACT,CNTACT,0.86,,
test/1065_1.png,M,A,0.0,,
test/326_2.png,Bank,ANK,0.75,,
test/5044_7.png,TILDA,TILDR,0.8,,
test/5038_3.png,HARD,HARD,1.0,,
test/857_21.png,MINUM,MNOM,0.6,,
test/5070_4.png,SWEENEY,SWEENIAY,0.75,,
test/934_6.png,bank,BANK,1.0,,
test/5080_13.png,TAKE,TAKE,1.0,,
test/732_5.png,POWDERS,POWDERS,1.0,,
test/338_2.png,com,CCRA,0.25,,
test/916_1.png,State,STATE,1.0,,
test/5228_6.png,HOME,HOME,1.0,,
test/5024_13.png,Cecile,CECILE,1.0,,
test/5062_4.png,THE,THE,1.0,,
test/2523_28.png,GARDEN,O4RDE,0.5,,
test/545_3.png,ATM,ATTA,0.5,,
test/1062_6.png,600,600,1.0,,
test/2619_1.png,HUNTERS,6NEEEGEG,0.12,,
test/2200_10.png,RECEPTION,RECEPTION,1.0,,
test/5131_1.png,ORIGINAL,DATGLLG12,0.11,,
test/5042_7.png,BEST,BEST,1.0,,
test/686_2.png,CENTER,CENNTER,0.86,,
test/107_2.png,DEPP,DEPP,1.0,,
test/257_4.png,LARGE,LARGE,1.0,,
test/5020_10.png,TO,TO,1.0,,
test/110_1.png,KOLESTON,KOLESTON,1.0,,
test/121_2.png,19,9,0.5,,
test/2129_4.png,FOUND,FOUNND,0.83,,
test/179_2.png,YOU,YOU,1.0,,
test/2524_39.png,DRIVE,S,0.0,,
test/108_1.png,State,STAITE,0.83,,
test/2524_21.png,COTTAGE,OPPS,0.14,,
test/433_6.png,Banking,BANKINGG,0.88,,
test/1094_1.png,Pro,A,0.0,,
test/951_5.png,MEDICINE,HEOLCINE,0.62,,
test/329_4.png,As,AS,1.0,,
test/2524_47.png,NURSERY,S0,0.14,,
test/5079_4.png,IN,IN,1.0,,
test/5214_1.png,Me,GVE,0.33,,
test/5036_1.png,ALIEN,T,0.0,,
test/329_5.png,low,LOOW,0.75,,
test/2093_1.png,Dastouri,DASTOUR,0.88,,
test/33_3.png,Coke,COTE,0.75,,
test/188_2.png,Shizuoka,SHZUOKA,0.88,,
test/2524_5.png,BADGER,ONPIEA,0.17,,
test/5085_3.png,DOCUMENTARY,DOCUENTARY,0.91,,
test/673_4.png,inspired,IHGJNAD,0.25,,
test/665_2.png,enlightened,ENILGHTENSA,0.64,,
test/920_5.png,GO,GO,1.0,,
test/830_3.png,Office,OFRFICE,0.86,,
test/2220_7.png,Gujarat,LAAL,0.29,,
test/5182_2.png,FICTION,FICTIOA,0.86,,
test/5142_1.png,RESCUE,RESOUE,0.83,,
test/328_15.png,cost,COS1,0.75,,
test/308_1.png,masterfile,N1ESZEEAHZE,0.27,,
test/230_4.png,its,NIT,0.33,,
test/139_1.png,SALE,SALE,1.0,,
test/2540_5.png,8,8,1.0,,
test/770_1.png,mobi,MOBL,0.75,,
test/2211_3.png,GLEN,1Y,0.0,,
test/290_3.png,S,S,1.0,,
test/34_12.png,or,O,0.5,,
test/1104_4.png,Billboards,BILLBOARDSS,0.91,,
test/903_1.png,GLOBAL,GLEBAL,0.83,,
test/360_6.png,means,MEANS,1.0,,
test/5191_3.png,WILD,WILLD,0.8,,
test/5196_4.png,TIFFANYS,2PIFFANYS,0.78,,
test/187_6.png,Youre,YOURE,1.0,,
test/5114_4.png,SKULL,4KDLA,0.4,,
test/328_17.png,Advertise,ADVERISE,0.89,,
test/170_5.png,With,IYITH,0.6,,
test/5198_1.png,PAUL,LFZU,0.0,,
test/2086_4.png,Residencia,KERAEREA,0.3,,
test/1082_2.png,Stop,STOP,1.0,,
test/142_3.png,Loan,LAAN,0.75,,
test/2374_3.png,MILL,MLLL,0.75,,
test/511_1.png,SOLVE,SOLVE,1.0,,
test/328_18.png,with,WITH,1.0,,
test/874_2.png,VIRGINIA,YIRGINA,0.75,,
test/377_6.png,and,AND,1.0,,
test/2294_2.png,SOUTH,SOUTH,1.0,,
test/1009_1.png,Salutes,SALLUTCS,0.75,,
test/930_1.png,PHARMACY,FARIAG,0.38,,
test/424_4.png,3,3,1.0,,
test/112_1.png,JV,1V,0.5,,
test/5148_3.png,Amanda,ANANDA,0.83,,
test/360_8.png,to,TO,1.0,,
test/719_3.png,Industries,INDUSTRIES,1.0,,
test/151_6.png,sip,SIP,1.0,,
test/2276_1.png,ABBEY,ABBEYY,0.83,,
test/882_2.png,OPEN,OFER,0.5,,
test/34_17.png,about,ABOUT,1.0,,
test/5150_1.png,EAGLE,EAGLE,1.0,,
test/101_4.png,STUDIOS,STUDIOS,1.0,,
test/325_17.png,many,MANY,1.0,,
test/69_4.png,EXEC,EXEO,0.75,,
test/774_1.png,T,U,0.0,,
test/2586_1.png,heritage,EIG,0.38,,
test/2077_1.png,ONLINE,ONLINE,1.0,,
test/2398_1.png,4,4,1.0,,
test/779_1.png,AWAS,AWASS,0.8,,
test/944_4.png,Feel,FEEL,1.0,,
test/2298_3.png,OAK,5,0.0,,
test/325_24.png,BUSINESS,BUSINESS71,0.8,,
test/2591_2.png,cottage,COTTAGE,1.0,,
test/590_5.png,de,DE,1.0,,
test/570_2.png,MOR,MOR,1.0,,
test/2424_2.png,THE,THE,1.0,,
test/2524_34.png,FOURTEEN,18S,0.0,,
test/367_8.png,Welcome,WOLCOME,0.86,,
test/603_10.png,KWIK,KWIK,1.0,,
test/2230_3.png,EXCITING,EXCISAG,0.62,,
test/30_4.png,HOMICIDE,HOMICIDE,1.0,,
test/403_10.png,Last,LAST,1.0,,
test/1063_6.png,GET,OET,0.67,,
test/144_2.png,could,COULD,1.0,,
test/73_11.png,EXES,EXS,0.75,,
test/616_9.png,e,E,1.0,,
test/276_1.png,Bluetooth,BIUETOOTH,0.89,,
test/2279_1.png,HILLCREST,HILLRES,0.78,,
test/415_2.png,IS,IS,1.0,,
test/2338_4.png,FOR,COR,0.67,,
test/5165_6.png,A,A,1.0,,
test/63_4.png,India,IMOIA,0.6,,
test/5019_1.png,3D,S,0.0,,
test/2520_2.png,Wisteria,WIISTERIA,0.89,,
test/19_1.png,JALAN,ALAN,0.8,,
test/323_6.png,SBI,SBT,0.67,,
test/34_3.png,Its,IITS,0.75,,
test/226_5.png,Associate,ASSOCIATE,1.0,,
test/804_3.png,Board,BAARD,0.8,,
test/2163_1.png,71,71,1.0,,
test/2624_6.png,Alexander,SE,0.11,,
test/2314_7.png,Mews,NVIEWS,0.5,,
test/187_4.png,With,WITH,1.0,,
test/520_2.png,like,IKE,0.75,,
test/606_1.png,DEBENHAMS,SEBENTHAMS,0.8,,
